titolo,link,data,giornale,raw_pred,bias,reason
"Israele, Netanyahu: ""Ogni membro di Hamas è un uomo morto""",https://video.repubblica.it/dossier/video-israele-palestina-attacco-hamas-2023/israele-netanyahu-ogni-membro-di-hamas-e-un-uomo-morto/454482/455448?ref=search,2023-10-12,Repubblica,"{""reason"": ""Il commento di Netanyahu viene presentato senza contestualizzazione o critica, suggerendo un supporto alle minacce di violenza."", ""bias"":""pro_israele""}uu",pro_israele,"Il commento di Netanyahu viene presentato senza contestualizzazione o critica, suggerendo un supporto alle minacce di violenza."
Ieri in piazza per la Palestina  Oggi in preghiera  per Israele,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/12/ieri-in-piazza-per-la-palestina-oggi-in-preghiera-per-israeleBologna02.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-12,Repubblica,"{""reason"": ""L'articolo sembra dare lo stesso peso e attenzione a entrambe le parti coinvolte nel conflitto, senza mostrare un bias evidente."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra dare lo stesso peso e attenzione a entrambe le parti coinvolte nel conflitto, senza mostrare un bias evidente."
Vivo l’incubo della mia Israele tradita dalla politica,https://www.repubblica.it/cultura/2023/10/12/news/david_grossman_israele_hamas_politica_futuro-417567539/?ref=search,2023-10-12,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sul punto di vista di Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sul punto di vista di Israele senza considerare il contesto più ampio del conflitto.
"Hanno tutti ragione | Israele e Palestina, quando la pace fu a un passo. Poi vinse la maledizione del ""tutto o niente""",https://www.repubblica.it/politica/2023/10/13/news/pace_israele_palestina_camp_david_2020-417730818/?ref=search,2023-10-13,Repubblica,"{""reason"": ""L'articolo sembra adottare un approccio neutrale, cercando di mostrare entrambe le prospettive senza favorirne una specifica."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra adottare un approccio neutrale, cercando di mostrare entrambe le prospettive senza favorirne una specifica."
Schlein dopo l’ultimatum di Israele: “A Gaza si rischia violazione di massa dei diritti umani”,https://www.repubblica.it/politica/2023/10/13/news/schlein_gaza_violazione_diritti_umani-417727044/?ref=search,2023-10-13,Repubblica,"{""reason"": ""L'articolo mette in luce il rischio di violazioni dei diritti umani a Gaza senza giustificare le comportamenti di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo mette in luce il rischio di violazioni dei diritti umani a Gaza senza giustificare le comportamenti di Israele.
Il monito di Blinken “Israele deve difendersi  ma il come conta”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/13/il-monito-di-blinken-israele-deve-difendersi-ma-il-come-conta02.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-13,Repubblica,"{""reason"": ""Il titolo sembra suggerire una posizione neutrale, ma il focus sull'idea che Israele debba difendersi potrebbe essere interpretato come un supporto implicito a Israele."", ""bias"":""pro_israele""}uu",pro_israele,"Il titolo sembra suggerire una posizione neutrale, ma il focus sull'idea che Israele debba difendersi potrebbe essere interpretato come un supporto implicito a Israele."
Pro Israele e pro Palestina manifestazioni contrapposte,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/13/pro-israele-e-pro-palestina-manifestazioni-contrapposteFirenze01.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-13,Repubblica,"{""reason"": ""Il titolo sembra dare lo stesso peso e spazio a entrambe le posizioni, senza mostrare un chiaro bias."", ""bias"":""no_bias""}uu",no_bias,"Il titolo sembra dare lo stesso peso e spazio a entrambe le posizioni, senza mostrare un chiaro bias."
Il monito di Blinken: “Israele deve difendersi ma il come conta”,https://www.repubblica.it/esteri/2023/10/13/news/blinken_israele_visita_netanyahu-417657183/?ref=search,2023-10-13,Repubblica,"{""reason"": ""Viene riconosciuto il diritto di Israele alla difesa, ma si solleva il dubbio sulle modalità utilizzate, mostrando una certa neutralità nel giudizio."", ""bias"":""no_bias""}uu",no_bias,"Viene riconosciuto il diritto di Israele alla difesa, ma si solleva il dubbio sulle modalità utilizzate, mostrando una certa neutralità nel giudizio."
"Russia-Israele, Putin e il veleno antisemita",https://www.repubblica.it/commenti/2023/10/12/news/russia_israele_putin_antisemitismo-417640418/?ref=search,2023-10-13,Repubblica,"{""reason"": ""L'articolo sembra affrontare una questione diversa dal conflitto israelo-palestinese, non mostrando un bias specifico su questo tema."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra affrontare una questione diversa dal conflitto israelo-palestinese, non mostrando un bias specifico su questo tema."
"Milano, in migliaia per la Palestina: c'è chi grida ""Netanyahu assassino"" e chi ricorda 70 anni di oppressione",https://video.repubblica.it/edizione/milano/milano-migliaia-alla-manifestazione-pro-palestina-netanyahu-assassino-e-cori-contro-israele/454700/455665?ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo sembra dare voce a entrambe le prospettive, senza mostrare un chiaro bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra dare voce a entrambe le prospettive, senza mostrare un chiaro bias a favore di Israele."
"Milano, gli slogan alla manifestazione pro Palestina: ""Israele fascista, stato terrorista""",https://video.repubblica.it/edizione/milano/milano-gli-slogan-alla-manifestazione-pro-palestina-israele-fascista-stato-terrorista/454692/455657?ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sugli slogan provocatori senza approfondire il contesto complesso del conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sugli slogan provocatori senza approfondire il contesto complesso del conflitto israelo-palestinese.
“Israele ma anche Palestina”  La battaglia delle bandiere,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/14/israele-ma-anche-palestina-la-battaglia-delle-bandierePalermo06.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo sembra dare spazio a entrambe le prospettive senza mostrare un chiaro bias verso Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra dare spazio a entrambe le prospettive senza mostrare un chiaro bias verso Israele.
"Israele-Hamas, doppio evento  E Rifondazione litiga con il Pd",https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/14/israele-hamas-doppio-evento-e-rifondazione-litiga-con-il-pdBari06.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo sembra trattare principalmente di questioni interne italiane, senza approfondire il conflitto israelo-palestinese."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra trattare principalmente di questioni interne italiane, senza approfondire il conflitto israelo-palestinese."
Sit-in pro Palestina  manganellate e cori anti Israele,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/14/sit-in-pro-palestina-manganellate-e-cori-anti-israeleRoma04.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni anti-Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle azioni anti-Israele senza considerare il contesto più ampio del conflitto.
Italiani solidali con Israele ma la maggioranza boccia  l’invasione di Gaza,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/14/italiani-solidali-con-israele-ma-la-maggioranza-gaza10.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo riconosce il sostegno italiano ad Israele ma critica l'invasione di Gaza, mostrando un punto di vista equilibrato."", ""bias"":""no_bias""}uu",no_bias,"L'articolo riconosce il sostegno italiano ad Israele ma critica l'invasione di Gaza, mostrando un punto di vista equilibrato."
"I Fratelli Musulmani, Darrag: “Difficile mediare, Hamas vuole usare i civili come scudi contro Israele”",https://www.repubblica.it/esteri/2023/10/14/news/fratelli_musulmani_amr_darrag_israele_egitto-417746190/?ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo sembra giustificare le azioni di Israele dipingendo Hamas come responsabile dell'uso dei civili come scudi umani."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra giustificare le azioni di Israele dipingendo Hamas come responsabile dell'uso dei civili come scudi umani.
"Hamas in Libano, Osama Hamdan: “L’Iran è con noi, la guerra può allargarsi. Smantelleremo Israele”",https://www.repubblica.it/esteri/2023/10/14/news/libano_hamas_osama_hamdan_iran-417748861/?ref=search,2023-10-14,Repubblica,"{""reason"": ""L'articolo sembra enfatizzare le minacce di Hamas e l'appoggio dell'Iran senza contestualizzare adeguatamente il conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra enfatizzare le minacce di Hamas e l'appoggio dell'Iran senza contestualizzare adeguatamente il conflitto.
"Israele-Hamas, la tela di Putin per la mediazione",https://www.repubblica.it/esteri/2023/10/15/news/putin_mediazione_israele_hamas-417886749/?ref=search,2023-10-15,Repubblica,"{""reason"": ""L'articolo evidenzia un possibile ruolo di mediazione di Putin senza mostrare un bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo evidenzia un possibile ruolo di mediazione di Putin senza mostrare un bias a favore di Israele.
La piazza della rabbia  contro Israele “Libertà in Palestina”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/15/la-piazza-della-rabbia-contro-israele-liberta-in-palestinaMilano02.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-15,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sull'opposizione a Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sull'opposizione a Israele senza considerare il contesto più ampio del conflitto.
"Israele - Hamas, le news del 15 ottobre. Ucciso un altro capo di Hamas. Israele: “600mila hanno lasciato il Nord di Gaza”",https://www.repubblica.it/esteri/2023/10/15/diretta/israele_hamas_gaza_news_guerra_palestina_oggi-417832467/?ref=search,2023-10-15,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi principalmente sulle azioni di Israele e sulla retorica israeliana senza approfondire il contesto complessivo del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi principalmente sulle azioni di Israele e sulla retorica israeliana senza approfondire il contesto complessivo del conflitto.
"Israele-Hamas, riconoscere l’uomo anche nel nemico",https://www.repubblica.it/commenti/2023/10/15/news/barenboim_pace_israele_palestina-417818904/?ref=search,2023-10-15,Repubblica,"{""reason"": ""L'articolo sembra promuovere un approccio umanitario e di comprensione reciproca tra le parti coinvolte nel conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra promuovere un approccio umanitario e di comprensione reciproca tra le parti coinvolte nel conflitto.
"Israele, il piano dell’invasione è creare una zona cuscinetto occupando il Nord della Striscia. La pioggia ritarda l’attacco",https://www.repubblica.it/esteri/2023/10/15/news/netanyahu_gaza_invasione_terra-417830891/?ref=search,2023-10-15,Repubblica,"{""reason"": ""L'articolo sembra enfatizzare il piano di Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra enfatizzare il piano di Israele senza considerare il contesto più ampio del conflitto.
La Cina si sbilancia sulla Palestina: l’operazione di apertura ai Paesi arabi in attesa dell’arrivo di Putin,https://www.repubblica.it/esteri/2023/10/16/news/cina_israele_palestina_posizione_putin-417936933/?ref=search,2023-10-16,Repubblica,"{""reason"": ""L'articolo non si concentra sul conflitto israelo-palestinese, ma sull'apertura della Cina ai Paesi arabi in attesa dell'arrivo di Putin, quindi non mostra un bias specifico verso Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non si concentra sul conflitto israelo-palestinese, ma sull'apertura della Cina ai Paesi arabi in attesa dell'arrivo di Putin, quindi non mostra un bias specifico verso Israele."
E in Europa giovani iraniani  sfilano  per Israele,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/16/e-in-europa-giovani-iraniani-sfilano-per-israele10.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-16,Repubblica,"{""reason"": ""L'articolo sembra mettere in luce un'azione positiva a favore di Israele senza considerare il contesto complesso del conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra mettere in luce un'azione positiva a favore di Israele senza considerare il contesto complesso del conflitto israelo-palestinese.
In centinaia per Israele  Carrai critica l’imam:  “Condanni Hamas”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/16/in-centinaia-per-israele-carrai-critica-limam-condanni-hamasFirenze03.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-16,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle critiche all'imam per non aver condannato Hamas, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra concentrarsi sulle critiche all'imam per non aver condannato Hamas, senza considerare il contesto più ampio del conflitto."
